0.0037369,3.7369e-09,1.5412e+12,1.2977e+10
0.0037468,3.7468e-09,1.5445e+12,1.2973e+10
0.0037568,3.7568e-09,1.5478e+12,1.297e+10
0.0037667,3.7667e-09,1.551e+12,1.2966e+10
0.0037766,3.7766e-09,1.5543e+12,1.2963e+10
0.0037865,3.7865e-09,1.5576e+12,1.296e+10
0.0037964,3.7964e-09,1.5608e+12,1.2956e+10
0.0038063,3.8063e-09,1.5641e+12,1.2953e+10
0.0038162,3.8162e-09,1.5673e+12,1.295e+10
0.0038261,3.8261e-09,1.5706e+12,1.2946e+10
0.003836,3.836e-09,1.5739e+12,1.2943e+10
0.0038459,3.8459e-09,1.5771e+12,1.294e+10
0.0038559,3.8559e-09,1.5804e+12,1.2936e+10
0.0038658,3.8658e-09,1.5837e+12,1.2933e+10
0.0038757,3.8757e-09,1.5869e+12,1.293e+10
0.0038856,3.8856e-09,1.5902e+12,1.2927e+10
0.0038955,3.8955e-09,1.5935e+12,1.2923e+10
0.0039054,3.9054e-09,1.5967e+12,1.292e+10
0.0039153,3.9153e-09,1.6e+12,1.2917e+10
0.0039252,3.9252e-09,1.6032e+12,1.2914e+10
0.0039351,3.9351e-09,1.6065e+12,1.2911e+10
0.003945,3.945e-09,1.6098e+12,1.2908e+10
0.003955,3.955e-09,1.613e+12,1.2905e+10
0.0039649,3.9649e-09,1.6163e+12,1.2901e+10
0.0039748,3.9748e-09,1.6196e+12,1.2898e+10
0.0039847,3.9847e-09,1.6228e+12,1.2895e+10
0.0039946,3.9946e-09,1.6261e+12,1.2892e+10
0.0040045,4.0045e-09,1.6294e+12,1.2889e+10
0.0040144,4.0144e-09,1.6326e+12,1.2886e+10
0.0040243,4.0243e-09,1.6359e+12,1.2883e+10
0.0040342,4.0342e-09,1.6392e+12,1.288e+10
0.0040441,4.0441e-09,1.6424e+12,1.2877e+10
0.0040541,4.0541e-09,1.6457e+12,1.2874e+10
0.004064,4.064e-09,1.649e+12,1.2871e+10
0.0040739,4.0739e-09,1.6522e+12,1.2868e+10
0.0040838,4.0838e-09,1.6555e+12,1.2865e+10
0.0040937,4.0937e-09,1.6588e+12,1.2863e+10
0.0041036,4.1036e-09,1.6621e+12,1.286e+10
0.0041135,4.1135e-09,1.6653e+12,1.2857e+10
0.0041234,4.1234e-09,1.6686e+12,1.2854e+10
0.0041333,4.1333e-09,1.6719e+12,1.2851e+10
0.0041432,4.1432e-09,1.6751e+12,1.2848e+10
0.0041532,4.1532e-09,1.6784e+12,1.2845e+10
0.0041631,4.1631e-09,1.6817e+12,1.2843e+10
0.004173,4.173e-09,1.6849e+12,1.284e+10
0.0041829,4.1829e-09,1.6882e+12,1.2837e+10
0.0041928,4.1928e-09,1.6915e+12,1.2834e+10
0.0042027,4.2027e-09,1.6947e+12,1.2831e+10
0.0042126,4.2126e-09,1.698e+12,1.2829e+10
0.0042225,4.2225e-09,1.7013e+12,1.2826e+10
0.0042324,4.2324e-09,1.7046e+12,1.2823e+10
0.0042423,4.2423e-09,1.7078e+12,1.2821e+10
0.0042523,4.2523e-09,1.7111e+12,1.2818e+10
0.0042622,4.2622e-09,1.7144e+12,1.2815e+10
0.0042721,4.2721e-09,1.7176e+12,1.2813e+10
0.004282,4.282e-09,1.7209e+12,1.281e+10
0.0042919,4.2919e-09,1.7242e+12,1.2807e+10
0.0043018,4.3018e-09,1.7275e+12,1.2805e+10
0.0043117,4.3117e-09,1.7307e+12,1.2802e+10
0.0043216,4.3216e-09,1.734e+12,1.2799e+10
0.0043315,4.3315e-09,1.7373e+12,1.2797e+10
0.0043414,4.3414e-09,1.7405e+12,1.2794e+10
0.0043514,4.3514e-09,1.7438e+12,1.2792e+10
0.0043613,4.3613e-09,1.7471e+12,1.2789e+10
0.0043712,4.3712e-09,1.7504e+12,1.2787e+10
0.0043811,4.3811e-09,1.7536e+12,1.2784e+10
0.004391,4.391e-09,1.7569e+12,1.2781e+10
